Date,Open,High,Low,Close,Adj Close,Volume
2021-06-08,261.574005,264.549988,260.565002,263.149994,263.149994,4427000
2021-06-09,265.000000,268.199005,263.260010,263.600006,263.600006,4653000
2021-06-10,263.070007,269.649994,261.690002,269.470001,269.470001,6055700
2021-06-11,268.750000,271.899994,268.399994,271.450012,271.450012,4494600
2021-06-14,271.899994,274.970001,270.600006,274.929993,274.929993,5174200
2021-06-15,274.730011,274.730011,270.679993,271.890015,271.890015,5371100
2021-06-16,271.450012,275.160004,265.309998,268.820007,268.820007,6874600
2021-06-17,268.500000,279.372009,268.459991,278.109985,278.109985,8071100
2021-06-18,275.299988,286.380005,274.859985,283.380005,283.380005,14713400
2021-06-21,283.278992,284.304993,276.725006,283.100006,283.100006,7287800
2021-06-22,281.700012,287.459991,280.220001,286.750000,286.750000,6049400
2021-06-23,285.940002,288.549988,284.779999,288.119995,288.119995,4966700
2021-06-24,290.179993,296.010010,289.640015,293.209991,293.209991,7160300
2021-06-25,292.600006,292.869995,287.799988,289.600006,289.600006,6616900
2021-06-28,290.850006,294.260010,289.779999,293.649994,293.649994,5058600
2021-06-29,292.970001,295.179993,291.529999,292.760010,292.760010,4333200
2021-06-30,291.529999,292.700012,289.510010,291.480011,291.480011,4236000
2021-07-01,290.329987,291.899994,285.760010,289.000000,289.000000,5647400
2021-07-02,290.940002,292.429993,288.920013,290.239990,290.239990,4169400
2021-07-06,290.035004,294.526001,289.519989,292.640015,292.640015,5043500
2021-07-07,294.899994,299.308990,291.910004,297.130005,297.130005,6713900
2021-07-08,292.100006,295.864990,289.459991,295.049988,295.049988,5912000
2021-07-09,296.410004,300.829987,295.000000,300.209991,300.209991,5543300
2021-07-12,302.369995,303.500000,298.559998,302.970001,302.970001,5456000
2021-07-13,302.190002,307.820007,298.750000,301.190002,301.190002,7235000
2021-07-14,303.010010,304.809998,299.329987,300.750000,300.750000,4848200
2021-07-15,300.859985,301.179993,294.140015,296.510010,296.510010,4943500
2021-07-16,297.230011,298.750000,294.440002,294.630005,294.630005,4268900
2021-07-19,292.350006,295.069000,288.809998,294.850006,294.850006,5681500
2021-07-20,295.515015,300.029999,291.570007,298.070007,298.070007,5424100
2021-07-21,296.489990,301.829987,296.200012,301.769989,301.769989,5497100
2021-07-22,302.020996,304.570007,301.869995,303.690002,303.690002,3601500
2021-07-23,305.760010,309.475006,304.200012,308.529999,308.529999,4231100
2021-07-26,309.660004,310.160004,305.230011,306.799988,306.799988,3805900
2021-07-27,305.500000,306.339996,294.890015,300.480011,300.480011,6938400
2021-07-28,300.739990,302.429993,296.779999,301.980011,301.980011,9185000
2021-07-29,285.369995,289.000000,281.600006,283.170013,283.170013,18237000
2021-07-30,280.244995,280.500000,274.209991,275.529999,275.529999,11685700
2021-08-02,276.885010,276.885010,270.429993,270.989990,270.989990,10082800
2021-08-03,272.059998,274.540009,269.570007,273.500000,273.500000,8323000
2021-08-04,274.071014,276.092987,270.670013,275.500000,275.500000,6616900
2021-08-05,277.100006,280.959991,275.820007,280.670013,280.670013,7354200
2021-08-06,280.000000,282.369995,276.869995,279.540009,279.540009,6084700
2021-08-09,280.220001,281.100006,277.459991,278.149994,278.149994,3823000
2021-08-10,278.940002,280.489990,272.500000,274.369995,274.369995,6264100
2021-08-11,277.441986,278.234985,273.130005,276.410004,276.410004,5785900
2021-08-12,274.250000,276.804993,273.059998,274.589996,274.589996,4509100
2021-08-13,276.170013,276.809998,274.609985,274.910004,274.910004,4095300
2021-08-16,273.730011,279.190002,273.559998,278.279999,278.279999,5283700
2021-08-17,275.250000,275.545013,269.079987,271.100006,271.100006,7966100
2021-08-18,271.010010,272.769989,268.480011,268.839996,268.839996,4830900
2021-08-19,267.190002,272.010010,266.602997,270.579987,270.579987,5119900
2021-08-20,269.540009,273.934998,269.540009,272.959991,272.959991,4178900
2021-08-23,275.750000,278.290009,273.019989,276.980011,276.980011,5507500
2021-08-24,278.929993,279.579987,276.509003,279.510010,279.510010,3542600
2021-08-25,279.816010,279.829987,276.769989,277.690002,277.690002,4392600
2021-08-26,277.890015,278.679993,273.519989,273.619995,273.619995,3626400
2021-08-27,274.029999,278.890015,273.670013,278.329987,278.329987,3913700
2021-08-30,279.609985,290.406006,279.079987,288.470001,288.470001,14631000
2021-08-31,290.929993,292.649994,284.339996,288.660004,288.660004,8911800
2021-09-01,290.100006,290.899994,286.359985,286.750000,286.750000,5568300
2021-09-02,288.899994,288.899994,285.250000,285.529999,285.529999,4645500
2021-09-03,285.029999,290.380005,284.399994,289.130005,289.130005,5285700
2021-09-07,290.410004,293.679993,288.040009,293.260010,293.260010,6787500
2021-09-08,296.549988,296.700012,283.329987,285.230011,285.230011,11039300
2021-09-09,287.450012,289.369995,285.079987,286.880005,286.880005,4170000
2021-09-10,288.600006,289.000000,284.109985,284.320007,284.320007,3811700
2021-09-13,286.720001,287.190002,277.799988,280.489990,280.489990,4836500
2021-09-14,281.843994,283.170013,279.709991,282.239990,282.239990,4216700
2021-09-15,284.209991,285.750000,279.500000,282.429993,282.429993,4056800
2021-09-16,281.040009,283.690002,280.390015,282.970001,282.970001,3606700
2021-09-17,282.179993,282.500000,275.920013,276.339996,276.339996,8117200
2021-09-20,271.549988,273.000000,265.679993,269.910004,269.910004,7728300
2021-09-21,271.750000,272.299011,267.799988,269.489990,269.489990,4326100
2021-09-22,270.459991,273.470001,266.500000,272.339996,272.339996,5574100
2021-09-23,274.450012,279.950012,273.779999,279.100006,279.100006,5409600
2021-09-24,276.019989,278.329987,274.690002,278.109985,278.109985,3985800
2021-09-27,274.779999,276.779999,272.186005,273.390015,273.390015,4614900
2021-09-28,269.894989,271.440002,261.679993,262.190002,262.190002,8352400
2021-09-29,263.510010,264.459991,256.890015,259.000000,259.000000,6829100
2021-09-30,259.649994,263.470001,258.730011,260.209991,260.209991,5321700
2021-10-01,261.454987,265.820007,260.109985,264.649994,264.649994,4560400
2021-10-04,261.838013,262.570007,251.589996,255.009995,255.009995,7267200
2021-10-05,255.220001,262.769989,253.589996,260.149994,260.149994,6326600
2021-10-06,256.290009,264.390015,256.029999,264.059998,264.059998,4615300
2021-10-07,265.950012,268.692993,263.070007,263.540009,263.540009,5276400
2021-10-08,264.954987,265.470001,259.799988,260.059998,260.059998,4084900
2021-10-11,257.929993,260.660004,254.690002,255.050003,255.050003,5031700
2021-10-12,256.000000,257.970001,253.779999,255.850006,255.850006,4289300
2021-10-13,258.730011,261.239990,254.244995,256.359985,256.359985,6024100
2021-10-14,261.500000,267.410004,260.200012,266.450012,266.450012,7850600
2021-10-15,268.700989,269.721008,265.440002,268.350006,268.350006,5003000
2021-10-18,266.390015,270.440002,264.709991,270.329987,270.329987,4367100
2021-10-19,271.010010,273.269989,269.834991,271.700012,271.700012,3985900
2021-10-20,273.000000,273.510010,253.100006,258.359985,258.359985,31271700
2021-10-21,258.609985,258.959991,242.979996,243.210007,243.210007,42508900
2021-10-22,243.729996,246.660004,239.750000,240.399994,240.399994,24170900
2021-10-25,254.955002,255.520004,245.820007,246.880005,246.880005,23046700
2021-10-26,249.449997,249.880005,241.009995,243.000000,243.000000,14404300
2021-10-27,243.850006,244.690002,233.919998,234.940002,234.940002,19043900
2021-10-28,237.000000,237.940002,232.779999,236.830002,236.830002,14288300
2021-10-29,235.429993,238.899994,231.710007,232.589996,232.589996,13010800
2021-11-01,232.699997,233.550003,230.190002,231.279999,231.279999,14054900
2021-11-02,232.539993,232.761002,227.800003,229.460007,229.460007,12676700
2021-11-03,228.330002,230.899994,225.309998,230.380005,230.380005,14178000
2021-11-04,231.610001,231.919998,225.000000,228.220001,228.220001,14158900
2021-11-05,230.000000,230.419998,224.600006,225.779999,225.779999,16633100
2021-11-08,227.960007,230.970001,226.250000,229.419998,229.419998,23213900
2021-11-09,212.399994,212.399994,200.679993,205.419998,205.419998,63995100
2021-11-10,204.100006,208.199997,202.779999,204.639999,204.639999,23585900
2021-11-11,207.919998,208.309998,201.559998,202.029999,202.029999,17712100
2021-11-12,203.250000,210.020004,201.483994,208.300003,208.300003,20923000
2021-11-15,212.220001,214.209000,210.710007,212.539993,212.539993,17433100
2021-11-16,214.889999,215.970001,211.770004,215.669998,215.669998,16697500
2021-11-17,211.145004,213.970001,203.350006,206.270004,206.270004,23095600
2021-11-18,206.990005,207.500000,199.199997,200.500000,200.500000,19980100
2021-11-19,202.190002,202.500000,193.070007,193.610001,193.610001,24576400
2021-11-22,193.619995,193.899994,184.274994,189.479996,189.479996,29956600
2021-11-23,189.154999,190.789993,185.199997,188.050003,188.050003,19988400
2021-11-24,187.000000,189.639999,184.740005,188.710007,188.710007,13359100
2021-11-26,188.380005,193.000000,186.830002,187.789993,187.789993,11080400
